清单,名称,UI命中面数,GP命中面数,UI命中面,GP命中面
CodeBuddyFuncsRaw(归一化),GetSize,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),GetSizeVal,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),GetSizeX,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),GetSizeY,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),GetStack,0,0,,
CodeBuddyFuncsRaw(归一化),GetStackPadding,0,0,,
CodeBuddyFuncsRaw(归一化),GetStartX,0,0,,
CodeBuddyFuncsRaw(归一化),GetStartY,0,0,,
CodeBuddyFuncsRaw(归一化),GetStep,0,0,,
CodeBuddyFuncsRaw(归一化),GetStickType,0,0,,
CodeBuddyFuncsRaw(归一化),GetStickX,0,0,,
CodeBuddyFuncsRaw(归一化),GetStickY,0,0,,
CodeBuddyFuncsRaw(归一化),GetTag,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),GetText,0,0,,
CodeBuddyFuncsRaw(归一化),GetTextButton,0,0,,
CodeBuddyFuncsRaw(归一化),GetTextControl,1,0,UI,
CodeBuddyFuncsRaw(归一化),GetTextLength,0,0,,
CodeBuddyFuncsRaw(归一化),GetTexture,1,0,TunerUtilities,
CodeBuddyFuncsRaw(归一化),GetTextureName,0,0,,
CodeBuddyFuncsRaw(归一化),GetTextureSizeVal,0,0,,
CodeBuddyFuncsRaw(归一化),GetToolTipDelay,1,0,TTManager,
CodeBuddyFuncsRaw(归一化),GetToolTipPoint,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),GetToolTipString,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),GetTouchID,0,0,,
CodeBuddyFuncsRaw(归一化),GetTouchPointCount,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),GetTouchPointDeltaFromStart,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),GetTouchPointIDByIndex,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),GetTouchPointLocation,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),GetTouchPointMaxDeltaFromStart,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),GetType,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),GetTypeControlTable,1,0,TTManager,
CodeBuddyFuncsRaw(归一化),GetUpButton,0,0,,
CodeBuddyFuncsRaw(归一化),GetValue,4,1,"GameConfiguration, MapConfiguration, PlayerConfiguration, UserConfiguration",GameConfiguration
CodeBuddyFuncsRaw(归一化),GetVoid1,0,0,,
CodeBuddyFuncsRaw(归一化),GetVoid2,0,0,,
CodeBuddyFuncsRaw(归一化),GetWheel,0,0,,
CodeBuddyFuncsRaw(归一化),GetWidth,0,0,,
CodeBuddyFuncsRaw(归一化),GetWorldPosition,0,0,,
CodeBuddyFuncsRaw(归一化),GetX,0,0,,
CodeBuddyFuncsRaw(归一化),GetY,0,0,,
CodeBuddyFuncsRaw(归一化),GrantedMouseOver,0,0,,
CodeBuddyFuncsRaw(归一化),HasEntries,0,0,,
CodeBuddyFuncsRaw(归一化),HasFocus,0,0,,
CodeBuddyFuncsRaw(归一化),HasMouseOver,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),HasTexture,0,0,,
CodeBuddyFuncsRaw(归一化),HasTouchOver,0,0,,
CodeBuddyFuncsRaw(归一化),HideAll,3,0,"UIManager, UITutorialManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),HideControlsByID,1,0,UITutorialManager,
CodeBuddyFuncsRaw(归一化),HideScrollBar,0,0,,
CodeBuddyFuncsRaw(归一化),HighlightColoredHexes,0,0,,
CodeBuddyFuncsRaw(归一化),HighlightHexes,0,0,,
CodeBuddyFuncsRaw(归一化),IncrementPause,0,0,,
CodeBuddyFuncsRaw(归一化),InitializeStyles,0,0,,
CodeBuddyFuncsRaw(归一化),IsAbsoluteScrollEnabled,0,0,,
CodeBuddyFuncsRaw(归一化),IsActive,1,3,UITutorialManager,"Automation, AutoplayManager, WorldBuilder"
CodeBuddyFuncsRaw(归一化),IsAltDown,0,0,,
CodeBuddyFuncsRaw(归一化),IsAnyButtonDown,0,0,,
CodeBuddyFuncsRaw(归一化),IsAnyGestureStarted,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),IsChannelActive,0,0,,
CodeBuddyFuncsRaw(归一化),IsChecked,0,0,,
CodeBuddyFuncsRaw(归一化),IsControlDown,0,0,,
CodeBuddyFuncsRaw(归一化),IsDisabled,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),IsDown,0,0,,
CodeBuddyFuncsRaw(归一化),IsDrag,0,0,,
CodeBuddyFuncsRaw(归一化),IsDrop,0,0,,
CodeBuddyFuncsRaw(归一化),IsEnabled,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),IsExtendedFont,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsFlippedHorizontal,0,0,,
CodeBuddyFuncsRaw(归一化),IsGamepadActive,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsGamepadConnected,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsGamepadSupported,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsGamepadToolTipOn,1,0,TTManager,
CodeBuddyFuncsRaw(归一化),IsHidden,3,0,"PlayerConfiguration, __SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),IsHideAll,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsHotLoad,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),IsInAnyGesture,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),IsInGesture,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),IsInPause,0,0,,
CodeBuddyFuncsRaw(归一化),IsInPopupQueue,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsLButtonDown,0,0,,
CodeBuddyFuncsRaw(归一化),IsMButtonDown,0,0,,
CodeBuddyFuncsRaw(归一化),IsModal,4,0,"UIManager, __SC.C_ContextPtr, __SC.C_Control, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsNull,0,0,,
CodeBuddyFuncsRaw(归一化),IsOffBottom,0,0,,
CodeBuddyFuncsRaw(归一化),IsOpen,1,0,PopupDialog,
CodeBuddyFuncsRaw(归一化),IsOverlayEnabled,2,0,"Steam, UITutorialManager",
CodeBuddyFuncsRaw(归一化),IsPlaying,0,0,,
CodeBuddyFuncsRaw(归一化),IsPopupQueueDisabled,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsPopupQueueEmpty,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsRButtonDown,0,0,,
CodeBuddyFuncsRaw(归一化),IsReversing,0,0,,
CodeBuddyFuncsRaw(归一化),IsSelected,0,0,,
CodeBuddyFuncsRaw(归一化),IsShiftDown,0,0,,
CodeBuddyFuncsRaw(归一化),IsStopped,0,0,,
CodeBuddyFuncsRaw(归一化),IsTextTruncated,0,0,,
CodeBuddyFuncsRaw(归一化),IsTextureLoaded,0,0,,
CodeBuddyFuncsRaw(归一化),IsToolTipEnabled,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),IsTooltipShowing,1,0,TTManager,
CodeBuddyFuncsRaw(归一化),IsTopModal,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsTopOfPopupQueue,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),IsTouchToolTipDisabled,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),IsTrackingLeftMouseButton,0,0,,
CodeBuddyFuncsRaw(归一化),IsTrackingMiddleMouseButton,0,0,,
CodeBuddyFuncsRaw(归一化),IsTrackingRightMouseButton,0,0,,
CodeBuddyFuncsRaw(归一化),IsTrackingTouch,0,0,,
CodeBuddyFuncsRaw(归一化),IsUsingHighlightShader,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),IsVisible,2,1,"__SC.C_ContextPtr, __SC.C_Control",PlayerVisibility
CodeBuddyFuncsRaw(归一化),IsVisibleOnMap,0,0,,
CodeBuddyFuncsRaw(归一化),IsVisibleOnWorld,0,0,,
CodeBuddyFuncsRaw(归一化),LastHitOffset,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),LoadNewContext,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),LocalizeAndSetText,0,0,,
CodeBuddyFuncsRaw(归一化),LocalizeAndSetToolTip,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),Log,2,1,"UIManager, __SC.C_UIManager",Automation
CodeBuddyFuncsRaw(归一化),LogAllocations,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),LookUpControl,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),LostMouseOver,0,0,,
CodeBuddyFuncsRaw(归一化),Pause,0,1,,Automation
CodeBuddyFuncsRaw(归一化),PauseAllEffects,1,0,EffectsManager,
CodeBuddyFuncsRaw(归一化),Play,0,0,,
CodeBuddyFuncsRaw(归一化),PlayEffect,1,0,EffectsManager,
CodeBuddyFuncsRaw(归一化),PlayEffectOneTime,1,0,EffectsManager,
CodeBuddyFuncsRaw(归一化),PlayMask,0,0,,
CodeBuddyFuncsRaw(归一化),PopAllInterrupts,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),PopModal,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),PrintAllocationInfo,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),PushModal,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),QueuePopup,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),ReceiveCallbacksIfDisabled,0,0,,
CodeBuddyFuncsRaw(归一化),ReferenceCurrentGameCoreEvent,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterAnimCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterCharCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterCheckHandler,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterCommitCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterDownEndCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterEndCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterHasFocusCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterLostFocusCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterMouseEnterCallback,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),RegisterMouseExitCallback,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),RegisterMouseOverCallback,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),RegisterOpenToggleCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterScrollCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterSelectionCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterSizeChanged,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),RegisterSliderCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterStartCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterStringChangedCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterTextureChanged,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterUpEndCallback,0,0,,
CodeBuddyFuncsRaw(归一化),RegisterWhenHidden,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),RegisterWhenShown,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),ReleaseAndUnloadTextureByName,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),ReleaseChild,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),ReleaseGameCoreEvent,0,0,,
CodeBuddyFuncsRaw(归一化),ReleaseTextureByName,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),Reload,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),RemoveControlToAlwaysReceiveInput,1,0,UITutorialManager,
CodeBuddyFuncsRaw(归一化),RemoveToolTipDisplayCallback,1,0,TTManager,
CodeBuddyFuncsRaw(归一化),Reparent,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),ReprocessAnchoring,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),RequestRefresh,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),RequestReloadUI,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),RequestReprocessAnchoring,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),ResetAllWaves,0,0,,
CodeBuddyFuncsRaw(归一化),ResetSelection,0,0,,
CodeBuddyFuncsRaw(归一化),Resize,0,0,,
CodeBuddyFuncsRaw(归一化),ResumeAllEffects,1,0,EffectsManager,
CodeBuddyFuncsRaw(归一化),Reverse,0,0,,
CodeBuddyFuncsRaw(归一化),Rotate,0,0,,
CodeBuddyFuncsRaw(归一化),Scale,0,0,,
CodeBuddyFuncsRaw(归一化),SelectTab,0,0,,
CodeBuddyFuncsRaw(归一化),SelectTabByID,0,0,,
CodeBuddyFuncsRaw(归一化),SendOpenState,0,0,,
CodeBuddyFuncsRaw(归一化),SendTooltipRefreshMessage,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),SetAbsoluteScrollValue,0,0,,
CodeBuddyFuncsRaw(归一化),SetActiveAlways,1,0,UITutorialManager,
CodeBuddyFuncsRaw(归一化),SetAllChildrenVisible,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetAlpha,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetAnchor,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetAndCall,0,0,,
CodeBuddyFuncsRaw(归一化),SetAnimationSpeed,0,0,,
CodeBuddyFuncsRaw(归一化),SetAppLostFocusHandler,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetAppRegainedFocusHandler,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetAutoSize,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetAxisColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetBGColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetBackgroundColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetBeginVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetBorderColors,0,0,,
CodeBuddyFuncsRaw(归一化),SetBorderStyle,0,0,,
CodeBuddyFuncsRaw(归一化),SetButtonHighlightColor,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetButtonIconText,0,0,,
CodeBuddyFuncsRaw(归一化),SetChannelOff,0,0,,
CodeBuddyFuncsRaw(归一化),SetChannelOn,0,0,,
CodeBuddyFuncsRaw(归一化),SetCheck,0,0,,
CodeBuddyFuncsRaw(归一化),SetCheckColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetCheckTexture,0,0,,
CodeBuddyFuncsRaw(归一化),SetCheckTextureOffsetVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetCheckTextureSizeVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetClipboardString,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),SetColor,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetColorAsNorm,0,0,,
CodeBuddyFuncsRaw(归一化),SetColorByName,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetColorVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetConcentricStyle,0,0,,
CodeBuddyFuncsRaw(归一化),SetConsumeMouseButton,3,0,"TunerUtilities, __SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetConsumeMouseOver,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetConsumeMouseWheel,3,0,"TunerUtilities, __SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetCounterClockwise,0,0,,
CodeBuddyFuncsRaw(归一化),SetCycleType,0,0,,
CodeBuddyFuncsRaw(归一化),SetDisabled,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetDomain,0,0,,
CodeBuddyFuncsRaw(归一化),SetDrawControlBounds,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),SetEnableSpaceReplacement,0,0,,
CodeBuddyFuncsRaw(归一化),SetEnabled,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetEndPauseTime,0,0,,
CodeBuddyFuncsRaw(归一化),SetEndVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetEndX,0,0,,
CodeBuddyFuncsRaw(归一化),SetEndY,0,0,,
CodeBuddyFuncsRaw(归一化),SetEntries,0,0,,
CodeBuddyFuncsRaw(归一化),SetEntrySelected,0,0,,
CodeBuddyFuncsRaw(归一化),SetEntrySelectedCallback,0,0,,
CodeBuddyFuncsRaw(归一化),SetEntrySubButtonClickedCallback,0,0,,
CodeBuddyFuncsRaw(归一化),SetFGColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetFocus,0,0,,
CodeBuddyFuncsRaw(归一化),SetFocusStop,0,0,,
CodeBuddyFuncsRaw(归一化),SetFollow,0,0,,
CodeBuddyFuncsRaw(归一化),SetFontFamily,0,0,,
CodeBuddyFuncsRaw(归一化),SetFontSize,0,0,,
CodeBuddyFuncsRaw(归一化),SetForceIME,0,0,,
CodeBuddyFuncsRaw(归一化),SetForceNonIME,0,0,,
CodeBuddyFuncsRaw(归一化),SetFrame,0,0,,
CodeBuddyFuncsRaw(归一化),SetGamepadToolTipOn,1,0,TTManager,
CodeBuddyFuncsRaw(归一化),SetGestureStartDistanceThreshold,1,0,TouchManager,
CodeBuddyFuncsRaw(归一化),SetGlobalInputHandler,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),SetGridColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetHide,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetHideHandler,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetHighlightColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetID,2,1,"__SC.C_ContextPtr, __SC.C_Control",WorldBuilder
CodeBuddyFuncsRaw(归一化),SetIcon,0,0,,
CodeBuddyFuncsRaw(归一化),SetIndexSelected,0,0,,
CodeBuddyFuncsRaw(归一化),SetInitHandler,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetInputHandler,1,1,__SC.C_ContextPtr,Automation
CodeBuddyFuncsRaw(归一化),SetLinearColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetMask,0,0,,
CodeBuddyFuncsRaw(归一化),SetMaskOffset,0,0,,
CodeBuddyFuncsRaw(归一化),SetMaskOffsetVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetMaskSize,0,0,,
CodeBuddyFuncsRaw(归一化),SetMaskSizeVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetMaskTexture,0,0,,
CodeBuddyFuncsRaw(归一化),SetMaxCharacters,0,0,,
CodeBuddyFuncsRaw(归一化),SetModal,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetMovie,0,0,,
CodeBuddyFuncsRaw(归一化),SetMovieFinishedCallback,0,0,,
CodeBuddyFuncsRaw(归一化),SetMovieFrameCallback,0,0,,
CodeBuddyFuncsRaw(归一化),SetNoClip,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetNumSteps,0,0,,
CodeBuddyFuncsRaw(归一化),SetNumberInput,0,0,,
CodeBuddyFuncsRaw(归一化),SetOffset,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetOffsetVal,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetOffsetX,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetOffsetY,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetParentRelativeSize,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetParentRelativeSizeVal,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetParentRelativeSizeX,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetParentRelativeSizeY,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetPauseTime,0,0,,
CodeBuddyFuncsRaw(归一化),SetPercent,0,0,,
CodeBuddyFuncsRaw(归一化),SetPercents,0,0,,
CodeBuddyFuncsRaw(归一化),SetPlotChannel,0,0,,
CodeBuddyFuncsRaw(归一化),SetPlotColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetPopupChangeHandler,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),SetPostInit,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetPressureStyle,0,0,,
CodeBuddyFuncsRaw(归一化),SetProgress,0,0,,
CodeBuddyFuncsRaw(归一化),SetRange,0,0,,
CodeBuddyFuncsRaw(归一化),SetReduceWidth,0,0,,
CodeBuddyFuncsRaw(归一化),SetRefreshHandler,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetRelativeEndVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetScrollValue,0,0,,
CodeBuddyFuncsRaw(归一化),SetSelected,0,0,,
CodeBuddyFuncsRaw(归一化),SetSelectedIndex,0,0,,
CodeBuddyFuncsRaw(归一化),SetShadowColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetShadowPercent,0,0,,
CodeBuddyFuncsRaw(归一化),SetShow,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetShowHandler,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetShowHideHandler,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetShowOnMouseOut,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetShowOnMouseOver,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetShutdown,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetShutdownGamepad,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetSize,3,0,"PopupDialog, __SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetSizeToText,0,0,,
CodeBuddyFuncsRaw(归一化),SetSizeVal,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetSizeX,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetSizeY,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetSpeed,0,0,,
CodeBuddyFuncsRaw(归一化),SetStackPadding,0,0,,
CodeBuddyFuncsRaw(归一化),SetStartVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetStartX,0,0,,
CodeBuddyFuncsRaw(归一化),SetStartY,0,0,,
CodeBuddyFuncsRaw(归一化),SetStep,0,0,,
CodeBuddyFuncsRaw(归一化),SetStepAndCall,0,0,,
CodeBuddyFuncsRaw(归一化),SetString,0,0,,
CodeBuddyFuncsRaw(归一化),SetStyle,0,0,,
CodeBuddyFuncsRaw(归一化),SetTabSelectedCallback,0,0,,
CodeBuddyFuncsRaw(归一化),SetTag,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetText,0,0,,
CodeBuddyFuncsRaw(归一化),SetTexture,1,0,TunerUtilities,
CodeBuddyFuncsRaw(归一化),SetTextureAndMask,0,0,,
CodeBuddyFuncsRaw(归一化),SetTextureOffset,0,0,,
CodeBuddyFuncsRaw(归一化),SetTextureOffsetVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetTextureSize,0,0,,
CodeBuddyFuncsRaw(归一化),SetTextureSizeVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetToBeginning,0,0,,
CodeBuddyFuncsRaw(归一化),SetToEnd,0,0,,
CodeBuddyFuncsRaw(归一化),SetToolTipCallback,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetToolTipDelay,1,0,TTManager,
CodeBuddyFuncsRaw(归一化),SetToolTipString,3,0,"TTManager, __SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetToolTipType,3,0,"TTManager, __SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetTruncateHeight,0,0,,
CodeBuddyFuncsRaw(归一化),SetTruncateWidth,0,0,,
CodeBuddyFuncsRaw(归一化),SetUICursor,2,0,"UIManager, __SC.C_UIManager",
CodeBuddyFuncsRaw(归一化),SetUnCheckColor,0,0,,
CodeBuddyFuncsRaw(归一化),SetUnCheckTexture,0,0,,
CodeBuddyFuncsRaw(归一化),SetUnCheckTextureOffsetVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetUnCheckTextureSizeVal,0,0,,
CodeBuddyFuncsRaw(归一化),SetUpdate,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetUpdateGamepad,1,0,__SC.C_ContextPtr,
CodeBuddyFuncsRaw(归一化),SetUseHighlightShader,2,0,"__SC.C_ContextPtr, __SC.C_Control",
CodeBuddyFuncsRaw(归一化),SetValue,4,0,"GameConfiguration, MapConfiguration, PlayerConfiguration, UserConfiguration",
CodeBuddyFuncsRaw(归一化),SetVisState,0,0,,
CodeBuddyFuncsRaw(归一化),SetVisible,0,0,,
CodeBuddyFuncsRaw(归一化),SetVisibleOnMap,0,0,,
CodeBuddyFuncsRaw(归一化),SetVisibleOnWorld,0,0,,
CodeBuddyFuncsRaw(归一化),SetVoid1,0,0,,
CodeBuddyFuncsRaw(归一化),SetVoid2,0,0,,
CodeBuddyFuncsRaw(归一化),SetVoids,0,0,,
CodeBuddyFuncsRaw(归一化),SetWidth,0,0,,
